timestamp,device_id,fw_version,uptime_s,rssi,temp,hum,light_raw,light_lux_approx
2026-07-07 21:48:53,node-01,1.0.0,10335,-48,31.2,74.5,95,23
2026-07-07 21:49:08,node-01,1.0.0,10350,-71,31.3,74.5,97,23
2026-07-07 21:49:23,node-01,1.0.0,10365,-70,31.2,74.5,95,23
2026-07-07 21:49:38,node-01,1.0.0,10380,-46,31.3,74.5,103,25
2026-07-07 21:49:53,node-01,1.0.0,10395,-57,31.3,74.5,101,24
2026-07-07 21:50:08,node-01,1.0.0,10410,-66,31.2,74.3,99,24
2026-07-07 21:50:23,node-01,1.0.0,10425,-81,31.2,74.2,96,23
2026-07-07 21:50:38,node-01,1.0.0,10440,-51,31.3,74.2,88,21
2026-07-07 21:50:53,node-01,1.0.0,10455,-58,31.3,74.1,103,25
2026-07-07 21:51:08,node-01,1.0.0,10470,-41,31.3,74.1,72,17
2026-07-07 21:51:23,node-01,1.0.0,10485,-72,31.3,74.2,110,26
2026-07-07 21:51:38,node-01,1.0.0,10500,-74,31.3,74.1,75,18
2026-07-07 21:51:54,node-01,1.0.0,10515,-35,31.3,74.2,59,14
2026-07-07 21:52:08,node-01,1.0.0,10530,-50,31.3,74.2,86,21
2026-07-07 21:52:23,node-01,1.0.0,10545,-64,31.4,74.2,96,23
2026-07-07 21:52:38,node-01,1.0.0,10560,-62,31.3,74.1,98,23
2026-07-07 21:52:53,node-01,1.0.0,10575,-76,31.4,74.1,81,19
2026-07-07 21:53:08,node-01,1.0.0,10590,-56,31.3,74,100,24
2026-07-07 21:53:23,node-01,1.0.0,10605,-58,31.4,74.1,99,24
2026-07-07 21:53:38,node-01,1.0.0,10620,-81,31.3,74,93,22
2026-07-07 21:53:53,node-01,1.0.0,10635,-62,31.4,74,108,26
2026-07-07 21:54:08,node-01,1.0.0,10650,-49,31.3,74,91,22
2026-07-07 21:54:23,node-01,1.0.0,10665,-52,31.3,74.1,104,25
2026-07-07 21:54:38,node-01,1.0.0,10680,-51,31.4,74.1,101,24
2026-07-07 21:54:53,node-01,1.0.0,10695,-56,31.4,74.1,86,21
2026-07-07 21:55:08,node-01,1.0.0,10710,-54,31.4,74.1,90,21
2026-07-07 21:55:23,node-01,1.0.0,10725,-52,31.4,74,98,23
2026-07-07 21:55:38,node-01,1.0.0,10740,-50,31.4,74,92,22
2026-07-07 21:55:53,node-01,1.0.0,10755,-52,31.4,74,87,21
2026-07-07 21:56:08,node-01,1.0.0,10770,-58,31.4,74,100,24
2026-07-07 21:56:23,node-01,1.0.0,10785,-61,31.4,74,99,24
2026-07-07 21:56:38,node-01,1.0.0,10800,-58,31.4,74.1,92,22
2026-07-07 21:56:53,node-01,1.0.0,10815,-58,31.4,74.1,100,24
2026-07-07 21:57:08,node-01,1.0.0,10830,-55,31.4,74.1,93,22
2026-07-07 21:57:23,node-01,1.0.0,10845,-55,31.4,74,90,21
2026-07-07 21:57:38,node-01,1.0.0,10860,-50,31.4,74,103,25
2026-07-07 21:57:53,node-01,1.0.0,10875,-54,31.4,74.1,100,24
2026-07-07 21:58:08,node-01,1.0.0,10890,-56,31.4,74.1,101,24
2026-07-07 21:58:23,node-01,1.0.0,10905,-51,31.4,74.1,87,21
2026-07-07 21:58:38,node-01,1.0.0,10920,-52,31.4,74.2,96,23
2026-07-07 21:58:53,node-01,1.0.0,10935,-53,31.4,74.2,95,23
2026-07-07 21:59:08,node-01,1.0.0,10950,-58,31.3,74.1,99,24
2026-07-07 21:59:23,node-01,1.0.0,10965,-49,31.4,74.2,89,21
2026-07-07 21:59:38,node-01,1.0.0,10980,-47,31.4,74.2,95,23
2026-07-07 21:59:53,node-01,1.0.0,10995,-51,31.3,74.2,97,23
2026-07-07 22:00:08,node-01,1.0.0,11010,-49,31.3,74.3,100,24
2026-07-07 22:00:23,node-01,1.0.0,11025,-45,31.4,74.2,99,24
2026-07-07 22:00:38,node-01,1.0.0,11040,-43,31.4,74.2,98,23
2026-07-07 22:00:53,node-01,1.0.0,11055,-50,31.4,74.3,101,24
2026-07-07 22:01:08,node-01,1.0.0,11070,-54,31.4,74.3,100,24
2026-07-07 22:01:23,node-01,1.0.0,11085,-66,31.4,74.3,92,22
2026-07-07 22:01:38,node-01,1.0.0,11100,-54,31.4,74.4,99,24
2026-07-07 22:01:53,node-01,1.0.0,11115,-47,31.4,74.3,94,22
2026-07-07 22:02:08,node-01,1.0.0,11130,-52,31.4,74.2,95,23
2026-07-07 22:02:23,node-01,1.0.0,11145,-55,31.4,74.3,99,24
2026-07-07 22:02:38,node-01,1.0.0,11160,-51,31.4,74.3,102,24
2026-07-07 22:02:53,node-01,1.0.0,11175,-50,31.4,74.4,104,25
2026-07-07 22:03:08,node-01,1.0.0,11190,-41,31.4,74.4,96,23
2026-07-07 22:03:23,node-01,1.0.0,11205,-46,31.4,74.4,103,25
2026-07-07 22:03:38,node-01,1.0.0,11220,-45,31.4,74.4,101,24
2026-07-07 22:03:53,node-01,1.0.0,11235,-46,31.4,74.3,101,24
2026-07-07 22:04:08,node-01,1.0.0,11250,-60,31.4,74.4,93,22
2026-07-07 22:04:23,node-01,1.0.0,11265,-29,31.4,74.5,90,21
2026-07-07 22:04:38,node-01,1.0.0,11280,-69,31.4,74.4,103,25
2026-07-07 22:04:53,node-01,1.0.0,11295,-66,31.4,74.4,102,24
2026-07-07 22:05:08,node-01,1.0.0,11310,-66,31.4,74.4,93,22
2026-07-07 22:05:23,node-01,1.0.0,11325,-65,31.4,74.5,102,24
2026-07-07 22:05:38,node-01,1.0.0,11340,-61,31.3,74.4,100,24
2026-07-07 22:05:53,node-01,1.0.0,11355,-78,31.4,74.4,106,25
2026-07-07 22:06:08,node-01,1.0.0,11370,-60,31.4,74.5,102,24
2026-07-07 22:06:23,node-01,1.0.0,11385,-77,31.4,74.4,98,23
2026-07-07 22:06:38,node-01,1.0.0,11400,-64,31.4,74.5,89,21
2026-07-07 22:06:53,node-01,1.0.0,11415,-65,31.4,74.4,89,21
2026-07-07 22:07:25,node-01,1.0.0,11445,-70,31.4,74.4,73,17
2026-07-07 22:07:38,node-01,1.0.0,11460,-71,31.4,74.4,92,22
2026-07-07 22:07:53,node-01,1.0.0,11475,-80,31.4,74.4,100,24
2026-07-07 22:08:08,node-01,1.0.0,11490,-51,31.4,74.4,101,24
2026-07-07 22:08:23,node-01,1.0.0,11505,-44,31.4,74.4,39,9
2026-07-07 22:08:39,node-01,1.0.0,11520,-45,31.4,74.4,99,24
2026-07-07 22:08:53,node-01,1.0.0,11535,-45,31.4,74.4,107,26
2026-07-07 22:09:08,node-01,1.0.0,11550,-43,31.4,74.4,95,23
2026-07-07 22:09:23,node-01,1.0.0,11565,-44,31.4,74.3,102,24
2026-07-07 22:09:38,node-01,1.0.0,11580,-46,31.4,74.4,96,23
2026-07-07 22:09:53,node-01,1.0.0,11595,-46,31.3,74.4,100,24
2026-07-07 22:10:08,node-01,1.0.0,11610,-46,31.3,74.4,104,25
2026-07-07 22:10:23,node-01,1.0.0,11625,-44,31.4,74.4,99,24
2026-07-07 22:10:38,node-01,1.0.0,11640,-45,31.3,74.3,97,23
2026-07-07 22:10:53,node-01,1.0.0,11655,-42,31.4,74.4,101,24
2026-07-07 22:11:08,node-01,1.0.0,11670,-44,31.4,74.4,100,24
2026-07-07 22:11:23,node-01,1.0.0,11685,-45,31.4,74.4,96,23
2026-07-07 22:11:38,node-01,1.0.0,11700,-46,31.4,74.4,95,23
2026-07-07 22:11:53,node-01,1.0.0,11715,-40,31.4,74.4,92,22
2026-07-07 22:12:08,node-01,1.0.0,11730,-43,31.4,74.4,86,21
2026-07-07 22:12:23,node-01,1.0.0,11745,-44,31.3,74.5,77,18
2026-07-07 22:12:38,node-01,1.0.0,11760,-45,31.2,74.8,94,22
2026-07-07 22:12:53,node-01,1.0.0,11775,-43,31.1,75,85,20
2026-07-07 22:13:08,node-01,1.0.0,11790,-46,31.1,75.4,95,23
2026-07-07 22:13:23,node-01,1.0.0,11805,-45,31.1,75.4,91,22
2026-07-07 22:13:38,node-01,1.0.0,11820,-46,31,75.6,87,21
2026-07-07 22:13:53,node-01,1.0.0,11835,-45,31,75.6,94,22
2026-07-07 22:14:08,node-01,1.0.0,11850,-45,31,75.6,86,21
2026-07-07 22:14:23,node-01,1.0.0,11865,-43,31,75.6,78,19
2026-07-07 22:14:38,node-01,1.0.0,11880,-45,31,75.6,88,21
2026-07-07 22:14:53,node-01,1.0.0,11895,-44,31,75.5,90,21
2026-07-07 22:15:08,node-01,1.0.0,11910,-45,31.1,75.5,83,20
2026-07-07 22:15:23,node-01,1.0.0,11925,-45,31.1,75.5,92,22
2026-07-07 22:15:38,node-01,1.0.0,11940,-42,31.1,75.4,95,23
2026-07-07 22:15:53,node-01,1.0.0,11955,-45,31,75.6,96,23
2026-07-07 22:16:08,node-01,1.0.0,11970,-43,31.1,75.6,83,20
2026-07-07 22:16:23,node-01,1.0.0,11985,-46,31.1,75.5,90,21
2026-07-07 22:16:38,node-01,1.0.0,12000,-44,31.1,75.4,96,23
2026-07-07 22:16:53,node-01,1.0.0,12015,-45,31.1,75.4,91,22
2026-07-07 22:17:08,node-01,1.0.0,12030,-46,31,75.4,92,22
2026-07-07 22:17:23,node-01,1.0.0,12045,-44,31,75.5,90,21
2026-07-07 22:17:38,node-01,1.0.0,12060,-45,31,75.6,81,19
2026-07-07 22:17:53,node-01,1.0.0,12075,-44,31,75.6,92,22
2026-07-07 22:18:08,node-01,1.0.0,12090,-44,31,75.7,90,21
2026-07-07 22:18:23,node-01,1.0.0,12105,-44,30.9,75.6,86,21
2026-07-07 22:18:38,node-01,1.0.0,12120,-44,30.9,75.6,94,22
2026-07-07 22:18:53,node-01,1.0.0,12135,-44,30.9,75.6,86,21
2026-07-07 22:19:08,node-01,1.0.0,12150,-46,30.8,75.7,97,23
2026-07-07 22:19:23,node-01,1.0.0,12165,-45,30.8,75.9,93,22
2026-07-07 22:19:38,node-01,1.0.0,12180,-47,30.8,75.9,93,22
2026-07-07 22:19:53,node-01,1.0.0,12195,-45,30.8,75.9,95,23
2026-07-07 22:20:08,node-01,1.0.0,12210,-45,30.8,75.9,95,23
2026-07-07 22:20:23,node-01,1.0.0,12225,-46,30.8,75.9,90,21
2026-07-07 22:20:38,node-01,1.0.0,12240,-45,30.8,75.9,82,20
2026-07-07 22:20:53,node-01,1.0.0,12255,-45,30.8,76.1,86,21
2026-07-07 22:21:08,node-01,1.0.0,12270,-44,30.8,76.1,79,19
2026-07-07 22:21:23,node-01,1.0.0,12285,-46,30.8,76.2,93,22
2026-07-07 22:21:38,node-01,1.0.0,12300,-44,30.7,76.2,94,22
2026-07-07 22:21:53,node-01,1.0.0,12315,-44,30.7,76.3,95,23
2026-07-07 22:22:08,node-01,1.0.0,12330,-47,30.8,76.2,90,21
2026-07-07 22:22:23,node-01,1.0.0,12345,-45,30.8,76.4,98,23
2026-07-07 22:22:38,node-01,1.0.0,12360,-45,30.8,76.2,93,22
2026-07-07 22:22:53,node-01,1.0.0,12375,-47,30.8,76.1,76,18
2026-07-07 22:23:08,node-01,1.0.0,12390,-47,30.8,76.1,99,24
2026-07-07 22:23:23,node-01,1.0.0,12405,-47,30.9,76.1,92,22
2026-07-07 22:23:38,node-01,1.0.0,12420,-46,30.9,76,85,20
2026-07-07 22:23:53,node-01,1.0.0,12435,-40,30.9,76,90,21
2026-07-07 22:24:08,node-01,1.0.0,12450,-47,30.9,75.9,91,22
2026-07-07 22:24:23,node-01,1.0.0,12465,-45,31,75.8,89,21
2026-07-07 22:24:38,node-01,1.0.0,12480,-47,31,75.6,96,23
2026-07-07 22:24:53,node-01,1.0.0,12495,-46,31.1,75.7,95,23
2026-07-07 22:25:08,node-01,1.0.0,12510,-43,31.1,75.7,81,19
2026-07-07 22:25:23,node-01,1.0.0,12525,-42,31.1,75.6,90,21
2026-07-07 22:25:38,node-01,1.0.0,12540,-46,31.1,75.6,80,19
2026-07-07 22:25:53,node-01,1.0.0,12555,-47,31.1,75.5,84,20
2026-07-07 22:26:08,node-01,1.0.0,12570,-45,31.2,75.6,98,23
2026-07-07 22:26:23,node-01,1.0.0,12585,-46,31.2,75.5,92,22
2026-07-07 22:26:38,node-01,1.0.0,12600,-45,31.2,75.6,95,23
2026-07-07 22:26:53,node-01,1.0.0,12615,-47,31.2,75.5,91,22
2026-07-07 22:27:08,node-01,1.0.0,12630,-46,31.2,75.5,94,22
2026-07-07 22:27:23,node-01,1.0.0,12645,-79,31.2,75.6,93,22
2026-07-07 22:27:38,node-01,1.0.0,12660,-62,31.2,75.6,89,21
2026-07-07 22:27:53,node-01,1.0.0,12675,-75,31.2,75.6,92,22
2026-07-07 22:28:08,node-01,1.0.0,12690,-69,31.3,75.6,105,25
2026-07-07 22:28:23,node-01,1.0.0,12705,-74,31.3,75.6,93,22
2026-07-07 22:28:38,node-01,1.0.0,12720,-77,31.3,75.4,78,19
2026-07-07 22:28:53,node-01,1.0.0,12735,-85,31.3,75.4,87,21
2026-07-07 22:29:08,node-01,1.0.0,12750,-81,31.3,75.4,93,22
2026-07-07 22:29:23,node-01,1.0.0,12765,-85,31.3,75.4,88,21
2026-07-07 22:29:38,node-01,1.0.0,12780,-85,31.3,75.4,89,21
2026-07-07 22:29:53,node-01,1.0.0,12795,-77,31.3,75.4,85,20
2026-07-07 22:30:08,node-01,1.0.0,12810,-88,31.3,75.4,96,23
2026-07-07 22:30:39,node-01,1.0.0,12840,-75,31.2,75.5,79,19
2026-07-07 22:30:53,node-01,1.0.0,12855,-74,31.3,75.5,78,19
2026-07-07 22:31:08,node-01,1.0.0,12870,-79,31.2,75.5,99,24
2026-07-07 22:31:23,node-01,1.0.0,12885,-81,31.2,75.5,93,22
2026-07-07 22:31:41,node-01,1.0.0,12900,-71,31.3,75.5,80,19
2026-07-07 22:31:53,node-01,1.0.0,12915,-69,31.2,75.5,91,22
2026-07-07 22:32:08,node-01,1.0.0,12930,-71,31.2,75.5,97,23
2026-07-07 22:32:23,node-01,1.0.0,12945,-89,31.2,75.5,84,20
2026-07-07 22:32:38,node-01,1.0.0,12960,-72,31.3,75.5,84,20
2026-07-07 22:32:53,node-01,1.0.0,12975,-76,31.2,75.6,86,21
2026-07-07 22:33:08,node-01,1.0.0,12990,-79,31.3,75.5,92,22
2026-07-07 22:33:23,node-01,1.0.0,13005,-73,31.2,75.5,96,23
2026-07-07 22:33:38,node-01,1.0.0,13020,-87,31.2,75.6,93,22
2026-07-07 22:33:53,node-01,1.0.0,13035,-89,31.2,75.5,92,22
2026-07-07 22:34:08,node-01,1.0.0,13050,-75,31.2,75.6,91,22
2026-07-07 22:34:23,node-01,1.0.0,13065,-74,31.2,75.6,83,20
2026-07-07 22:34:38,node-01,1.0.0,13080,-72,31.2,75.6,87,21
2026-07-07 22:34:53,node-01,1.0.0,13095,-77,31.2,75.7,84,20
2026-07-07 22:35:08,node-01,1.0.0,13110,-82,31.2,75.6,95,23
2026-07-07 22:35:23,node-01,1.0.0,13125,-78,31.1,75.7,95,23
2026-07-07 22:35:38,node-01,1.0.0,13140,-83,31.2,75.6,92,22
2026-07-07 22:35:57,node-01,1.0.0,13155,-80,31.2,75.6,72,17
2026-07-07 22:36:08,node-01,1.0.0,13170,-73,31.2,75.6,69,16
2026-07-07 22:36:23,node-01,1.0.0,13185,-76,31.2,75.6,98,23
2026-07-07 22:36:38,node-01,1.0.0,13200,-80,31.1,75.5,99,24
2026-07-07 22:36:53,node-01,1.0.0,13215,-78,31.1,75.7,91,22
2026-07-07 22:37:08,node-01,1.0.0,13230,-76,31.2,75.6,95,23
2026-07-07 22:37:23,node-01,1.0.0,13245,-71,31.2,75.4,96,23
2026-07-07 22:37:38,node-01,1.0.0,13260,-76,31.1,75.4,102,24
2026-07-07 22:37:53,node-01,1.0.0,13275,-81,31.1,75.5,101,24
2026-07-07 22:38:09,node-01,1.0.0,13290,-74,31.1,75.6,88,21
2026-07-07 22:38:23,node-01,1.0.0,13305,-75,31.1,75.6,91,22
2026-07-07 22:38:38,node-01,1.0.0,13320,-79,31.2,75.6,93,22
2026-07-07 22:38:53,node-01,1.0.0,13335,-75,31.2,75.6,100,24
2026-07-07 22:39:08,node-01,1.0.0,13350,-68,31.1,75.6,94,22
2026-07-07 22:39:23,node-01,1.0.0,13365,-49,31.1,75.7,79,19
2026-07-07 22:39:38,node-01,1.0.0,13380,-29,31.1,75.7,40,9
2026-07-07 22:39:53,node-01,1.0.0,13395,-22,31.1,75.7,82,20
2026-07-07 22:40:08,node-01,1.0.0,13410,-24,31.1,75.8,12,2
2026-07-07 22:40:23,node-01,1.0.0,13425,-29,31.1,75.7,8,1
2026-07-07 22:40:38,node-01,1.0.0,13440,-23,31.1,75.5,4,0
2026-07-07 22:40:54,node-01,1.0.0,13455,-23,31.1,75.6,97,23
2026-07-07 22:41:08,node-01,1.0.0,13470,-40,31,75.7,67,16
2026-07-07 22:41:23,node-01,1.0.0,13485,-48,31,75.8,64,15
2026-07-07 22:41:38,node-01,1.0.0,13500,-55,31,75.9,63,15
2026-07-07 22:41:53,node-01,1.0.0,13515,-48,31,75.9,66,16
2026-07-07 22:42:08,node-01,1.0.0,13530,-22,31,75.8,62,15
2026-07-07 22:42:23,node-01,1.0.0,13545,-15,31,75.8,64,15
2026-07-07 22:42:38,node-01,1.0.0,13560,-16,31,75.7,59,14
2026-07-07 22:42:53,node-01,1.0.0,13575,-16,31,75.6,68,16
2026-07-07 22:43:08,node-01,1.0.0,13590,-17,31.1,75.7,64,15
2026-07-07 22:43:23,node-01,1.0.0,13605,-18,31.1,75.6,63,15
2026-07-07 22:43:38,node-01,1.0.0,13620,-17,31.1,75.7,68,16
2026-07-07 22:43:53,node-01,1.0.0,13635,-80,31.1,75.6,79,19
2026-07-07 22:44:12,node-01,1.0.0,13650,-75,31.2,75.5,79,19
2026-07-07 22:44:23,node-01,1.0.0,13665,-36,31.1,75.5,56,13
2026-07-07 22:44:38,node-01,1.0.0,13680,-48,31.1,75.5,67,16
2026-07-07 22:44:53,node-01,1.0.0,13695,-46,31.2,75.4,18,4
2026-07-07 22:45:08,node-01,1.0.0,13710,-47,31.2,75.4,63,15
2026-07-07 22:45:23,node-01,1.0.0,13725,-42,31.2,75.4,67,16
2026-07-07 22:45:38,node-01,1.0.0,13740,-50,31.2,75.4,69,16
2026-07-07 22:45:53,node-01,1.0.0,13755,-56,31.2,75.4,62,15
2026-07-07 22:46:08,node-01,1.0.0,13770,-50,31.2,75.5,66,16
2026-07-07 22:46:23,node-01,1.0.0,13785,-43,31.2,75.4,64,15
2026-07-07 22:46:38,node-01,1.0.0,13800,-41,31.2,75.5,66,16
2026-07-07 22:46:53,node-01,1.0.0,13815,-47,31.2,75.5,67,16
2026-07-07 22:47:08,node-01,1.0.0,13830,-44,31.2,75.6,68,16
2026-07-07 22:47:23,node-01,1.0.0,13845,-52,31.1,75.5,66,16
2026-07-07 22:47:38,node-01,1.0.0,13860,-46,31.2,75.6,66,16
2026-07-07 22:47:53,node-01,1.0.0,13875,-49,31.1,75.6,64,15
2026-07-07 22:48:08,node-01,1.0.0,13890,-48,31.1,75.6,66,16
2026-07-07 22:48:27,node-01,1.0.0,13905,-50,31.2,75.5,57,13
2026-07-07 22:48:38,node-01,1.0.0,13920,-60,31.2,75.4,68,16
2026-07-07 22:48:53,node-01,1.0.0,13935,-43,31.2,75.4,63,15
2026-07-07 22:49:08,node-01,1.0.0,13950,-50,31.2,75.3,60,14
2026-07-07 22:49:23,node-01,1.0.0,13965,-51,31.2,75.4,67,16
2026-07-07 22:49:38,node-01,1.0.0,13980,-49,31.2,75.3,68,16
2026-07-07 22:49:53,node-01,1.0.0,13995,-53,31.2,75.2,68,16
2026-07-07 22:50:08,node-01,1.0.0,14010,-40,31.2,75.3,66,16
2026-07-07 22:50:23,node-01,1.0.0,14025,-48,31.2,75.2,61,14
2026-07-07 22:50:38,node-01,1.0.0,14040,-47,31.2,75.3,65,15
2026-07-07 22:50:53,node-01,1.0.0,14055,-38,31.2,75.3,68,16
2026-07-07 22:51:08,node-01,1.0.0,14070,-50,31.2,75.3,63,15
2026-07-07 22:51:23,node-01,1.0.0,14085,-36,31.3,75.2,67,16
2026-07-07 22:51:38,node-01,1.0.0,14100,-41,31.3,75.2,69,16
2026-07-07 22:51:53,node-01,1.0.0,14115,-54,31.2,75.2,69,16
2026-07-07 22:52:08,node-01,1.0.0,14130,-38,31.2,75.3,67,16
2026-07-07 22:52:23,node-01,1.0.0,14145,-36,31.3,75.2,55,13
2026-07-07 22:52:38,node-01,1.0.0,14160,-42,31.3,75.2,73,17
2026-07-07 22:52:53,node-01,1.0.0,14175,-41,31.2,75.2,57,13
2026-07-07 22:53:08,node-01,1.0.0,14190,-37,31.2,75.2,68,16
2026-07-07 22:53:23,node-01,1.0.0,14205,-37,31.3,75.2,71,17
2026-07-07 22:53:38,node-01,1.0.0,14220,-62,31.3,75.2,65,15
2026-07-07 22:53:53,node-01,1.0.0,14235,-45,31.3,75.1,68,16
2026-07-07 22:54:08,node-01,1.0.0,14250,-46,31.3,75.1,68,16
2026-07-07 22:54:23,node-01,1.0.0,14265,-58,31.3,75.1,66,16
2026-07-07 22:54:39,node-01,1.0.0,14280,-47,31.3,75.1,68,16
2026-07-07 22:54:53,node-01,1.0.0,14295,-53,31.3,75.1,68,16
2026-07-07 22:55:08,node-01,1.0.0,14310,-48,31.3,75,69,16
2026-07-07 22:55:27,node-01,1.0.0,14325,-21,31.3,75,41,10
2026-07-07 22:55:38,node-01,1.0.0,14340,-44,31.3,75,61,14
2026-07-07 22:55:53,node-01,1.0.0,14355,-44,31.3,75.2,59,14
2026-07-07 22:56:08,node-01,1.0.0,14370,-50,31.2,75.1,65,15
2026-07-07 22:56:23,node-01,1.0.0,14385,-36,31.2,75.1,69,16
2026-07-07 22:56:38,node-01,1.0.0,14400,-34,31.2,75.1,64,15
2026-07-07 22:56:53,node-01,1.0.0,14415,-36,31.2,75.1,63,15
2026-07-07 22:57:08,node-01,1.0.0,14430,-42,31.3,75.2,64,15
2026-07-07 22:57:23,node-01,1.0.0,14445,-34,31.2,75.2,64,15
2026-07-07 22:57:38,node-01,1.0.0,14460,-38,31.3,75.1,70,17
2026-07-07 22:57:53,node-01,1.0.0,14475,-46,31.2,75.1,65,15
2026-07-07 22:58:08,node-01,1.0.0,14490,-56,31.3,75,62,15
2026-07-07 22:58:23,node-01,1.0.0,14505,-43,31.3,75.1,61,14
2026-07-07 22:58:39,node-01,1.0.0,14520,-36,31.2,75,67,16
2026-07-07 22:58:53,node-01,1.0.0,14535,-42,31.3,75,67,16
2026-07-07 22:59:08,node-01,1.0.0,14550,-43,31.3,74.9,68,16
2026-07-07 22:59:23,node-01,1.0.0,14565,-42,31.3,75,71,17
2026-07-07 22:59:38,node-01,1.0.0,14580,-48,31.3,74.9,66,16
2026-07-07 22:59:53,node-01,1.0.0,14595,-43,31.3,74.8,67,16
2026-07-07 23:00:08,node-01,1.0.0,14610,-38,31.3,74.8,65,15
2026-07-07 23:00:23,node-01,1.0.0,14625,-45,31.3,74.8,65,15
2026-07-07 23:00:38,node-01,1.0.0,14640,-33,31.3,74.7,72,17
2026-07-07 23:00:53,node-01,1.0.0,14655,-34,31.4,74.8,61,14
2026-07-07 23:01:08,node-01,1.0.0,14670,-44,31.3,74.8,65,15
2026-07-07 23:01:23,node-01,1.0.0,14685,-37,31.3,74.8,65,15
2026-07-07 23:01:38,node-01,1.0.0,14700,-38,31.3,74.9,59,14
2026-07-07 23:01:53,node-01,1.0.0,14715,-30,31.3,75,67,16
2026-07-07 23:02:08,node-01,1.0.0,14730,-39,31.3,75,67,16
2026-07-07 23:02:23,node-01,1.0.0,14745,-35,31.3,74.9,68,16
2026-07-07 23:02:38,node-01,1.0.0,14760,-34,31.3,75,69,16
2026-07-07 23:02:53,node-01,1.0.0,14775,-41,31.3,75.1,71,17
2026-07-07 23:03:08,node-01,1.0.0,14790,-63,31.3,75,77,18
2026-07-07 23:03:23,node-01,1.0.0,14805,-45,31.3,75.1,64,15
2026-07-07 23:03:38,node-01,1.0.0,14820,-24,31.3,75.1,67,16
2026-07-07 23:03:53,node-01,1.0.0,14835,-57,31.3,75.1,69,16
2026-07-07 23:04:08,node-01,1.0.0,14850,-64,31.3,75.1,82,20
2026-07-07 23:04:23,node-01,1.0.0,14865,-51,31.3,75.1,57,13
2026-07-07 23:04:38,node-01,1.0.0,14880,-57,31.3,75.2,79,19
2026-07-07 23:04:53,node-01,1.0.0,14895,-53,31.2,75.2,65,15
2026-07-07 23:05:09,node-01,1.0.0,14910,-46,31.2,75.2,72,17
2026-07-07 23:05:23,node-01,1.0.0,14925,-44,31.2,75.2,78,19
2026-07-07 23:05:38,node-01,1.0.0,14940,-42,31.2,75.3,76,18
2026-07-07 23:05:53,node-01,1.0.0,14955,-44,31.2,75.3,77,18
2026-07-07 23:06:08,node-01,1.0.0,14970,-43,31.2,75.3,84,20
2026-07-07 23:06:23,node-01,1.0.0,14985,-43,31.2,75.4,72,17
2026-07-07 23:06:38,node-01,1.0.0,15000,-44,31.2,75.4,71,17
2026-07-07 23:06:53,node-01,1.0.0,15015,-44,31.2,75.4,77,18
2026-07-07 23:07:08,node-01,1.0.0,15030,-41,31.3,75.4,54,13
2026-07-07 23:07:23,node-01,1.0.0,15045,-43,31.2,75.4,73,17
2026-07-07 23:07:38,node-01,1.0.0,15060,-47,31.3,75.3,76,18
2026-07-07 23:07:53,node-01,1.0.0,15075,-45,31.3,75.2,73,17
2026-07-07 23:08:08,node-01,1.0.0,15090,-45,31.3,75.2,75,18
2026-07-07 23:08:23,node-01,1.0.0,15105,-53,31.3,75.2,75,18
2026-07-07 23:08:39,node-01,1.0.0,15120,-54,31.3,75.2,72,17
2026-07-07 23:08:53,node-01,1.0.0,15135,-53,31.3,75.1,67,16
2026-07-07 23:09:08,node-01,1.0.0,15150,-22,31.3,75.1,82,20
2026-07-07 23:09:23,node-01,1.0.0,15165,-21,31.3,75.3,75,18
2026-07-07 23:09:38,node-01,1.0.0,15180,-21,31.2,75.3,81,19
2026-07-07 23:09:53,node-01,1.0.0,15195,-22,31.3,75.2,75,18
2026-07-07 23:10:08,node-01,1.0.0,15210,-21,31.3,75.3,74,18
2026-07-07 23:10:23,node-01,1.0.0,15225,-41,31.3,75.2,41,10
2026-07-07 23:10:38,node-01,1.0.0,15240,-69,31.3,75.2,59,14
2026-07-07 23:10:53,node-01,1.0.0,15255,-48,31.3,75.1,80,19
2026-07-07 23:11:08,node-01,1.0.0,15270,-52,31.3,75.1,79,19
2026-07-07 23:11:23,node-01,1.0.0,15285,-43,31.3,75.1,78,19
2026-07-07 23:11:38,node-01,1.0.0,15300,-45,31.3,75.2,71,17
2026-07-07 23:11:53,node-01,1.0.0,15315,-45,31.3,75.2,75,18
2026-07-07 23:12:08,node-01,1.0.0,15330,-49,31.2,75.3,73,17
2026-07-07 23:12:23,node-01,1.0.0,15345,-46,31.2,75.3,75,18
2026-07-07 23:12:38,node-01,1.0.0,15360,-45,31.3,75.3,79,19
2026-07-07 23:12:53,node-01,1.0.0,15375,-46,31.3,75.3,78,19
2026-07-07 23:13:08,node-01,1.0.0,15390,-48,31.2,75.3,80,19
2026-07-07 23:13:23,node-01,1.0.0,15405,-49,31.2,75.5,75,18
2026-07-07 23:13:38,node-01,1.0.0,15420,-48,31.2,75.4,80,19
2026-07-07 23:13:53,node-01,1.0.0,15435,-47,31.2,75.4,74,18
2026-07-07 23:14:08,node-01,1.0.0,15450,-44,31.2,75.4,75,18
2026-07-07 23:14:23,node-01,1.0.0,15465,-56,31.2,75.4,74,18
2026-07-07 23:14:38,node-01,1.0.0,15480,-47,31.2,75.3,66,16
